Date/Time,TOTAL WIND GENERATION  BASEPOINT (FORECAST) IN BPA CONTROL AREA (MW; SCADA 103349),TOTAL WIND GENERATION  IN BPA CONTROL AREA (MW; SCADA 79687),TOTAL BPA CONTROL AREA LOAD (MW; SCADA 45583),TOTAL HYDRO GENERATION (MW; SCADA 79682),TOTAL THERMAL GENERATION (MW; SCADA 79685),NET INTERCHANGE (MW; SCADA 45581),,,,,,,,
01/02/13 09:45,211,252,8646,13452,3987,9046,,,,,,,,
01/02/13 09:50,211,248,8617,13386,3995,9013,,,,,,,,
01/02/13 09:55,203,244,8605,13352,3977,8968,,,,,,,,
01/02/13 10:00,200,241,8588,13336,3966,8955,,,,,,,,
01/02/13 10:05,198,233,8516,13258,3955,8930,,,,,,,,
01/02/13 10:10,202,231,8521,13185,3960,8855,,,,,,,,
01/02/13 10:15,202,215,8456,13170,3958,8888,,,,,,,,
01/02/13 10:20,202,205,8514,13176,3951,8819,,,,,,,,
01/02/13 10:25,202,203,8511,13260,3952,8904,,,,,,,,
01/02/13 10:30,202,195,8531,13246,3960,8872,,,,,,,,
01/02/13 10:35,203,193,8446,13216,3950,8913,,,,,,,,
01/02/13 10:40,203,186,8398,13177,3951,8917,,,,,,,,
01/02/13 10:45,203,193,8336,13119,3953,8930,,,,,,,,
01/02/13 10:50,203,187,8302,13051,3956,8893,,,,,,,,
01/02/13 10:55,189,183,8337,12963,3939,8748,,,,,,,,
01/02/13 11:00,178,183,8218,12774,3947,8686,,,,,,,,
01/02/13 11:05,172,179,8267,12918,3938,8768,,,,,,,,
01/02/13 11:10,171,174,8272,12906,3924,8732,,,,,,,,
01/02/13 11:15,171,161,8225,12782,3924,8643,,,,,,,,
01/02/13 11:20,171,157,8194,12850,3939,8752,,,,,,,,
01/02/13 11:25,171,162,8256,12835,3930,8671,,,,,,,,
01/02/13 11:30,176,161,8229,12834,3921,8688,,,,,,,,
01/02/13 11:35,182,158,8219,12859,3947,8746,,,,,,,,
01/02/13 11:40,182,165,8186,12840,3928,8748,,,,,,,,
01/02/13 11:45,182,162,8176,12831,3938,8755,,,,,,,,
01/02/13 11:50,182,163,8115,12843,3942,8833,,,,,,,,
01/02/13 11:55,169,165,8050,12632,3930,8642,,,,,,,,
01/02/13 12:00,162,166,8007,12609,3900,8596,,,,,,,,
01/02/13 12:05,157,162,8031,12610,3876,8508,,,,,,,,
01/02/13 12:10,154,160,8010,12574,3858,8436,,,,,,,,
01/02/13 12:15,154,160,8033,12520,3866,8364,,,,,,,,
01/02/13 12:20,154,166,8004,12537,3864,8413,,,,,,,,
01/02/13 12:25,154,165,7951,12496,3864,8425,,,,,,,,
01/02/13 12:30,154,169,7954,12480,3854,8400,,,,,,,,
01/02/13 12:35,155,169,7904,12488,3859,8463,,,,,,,,
01/02/13 12:40,155,173,7897,12484,3850,8460,,,,,,,,
01/02/13 12:45,155,174,7886,12502,3846,8487,,,,,,,,
01/02/13 12:50,155,172,7800,12523,3841,8587,,,,,,,,
01/02/13 12:55,143,181,7802,12329,3853,8412,,,,,,,,
01/02/13 13:00,138,184,7814,12261,3853,8334,,,,,,,,
01/02/13 13:05,131,185,7786,12226,3858,8334,,,,,,,,
01/02/13 13:10,130,184,7731,12124,3851,8279,,,,,,,,
01/02/13 13:15,130,185,7737,12122,3862,8283,,,,,,,,
01/02/13 13:20,130,184,7746,12131,3861,8282,,,,,,,,
01/02/13 13:25,130,188,7738,12165,3871,8336,,,,,,,,
01/02/13 13:30,133,189,7719,12133,3860,8313,,,,,,,,
01/02/13 13:35,138,189,7650,12217,3855,8461,,,,,,,,
01/02/13 13:40,138,188,7615,12129,3855,8408,,,,,,,,
01/02/13 13:45,138,193,7694,12143,3846,8339,,,,,,,,
01/02/13 13:50,138,191,7668,12155,3856,8385,,,,,,,,
01/02/13 13:55,132,182,7649,11969,3857,8210,,,,,,,,
01/02/13 14:00,129,178,7652,11896,3861,8133,,,,,,,,
01/02/13 14:05,126,169,7634,11831,3858,8074,,,,,,,,
01/02/13 14:10,128,166,7590,11779,3857,8062,,,,,,,,
01/02/13 14:15,128,163,7614,11830,3855,8085,,,,,,,,
01/02/13 14:20,128,164,7633,11843,3862,8087,,,,,,,,
01/02/13 14:25,128,162,7641,11820,3853,8046,,,,,,,,
01/02/13 14:30,132,173,7582,11831,3853,8126,,,,,,,,
01/02/13 14:35,138,167,7595,11797,3860,8080,,,,,,,,
01/02/13 14:40,138,168,7527,11808,3862,8161,,,,,,,,
01/02/13 14:45,138,168,7588,11777,3861,8069,,,,,,,,
01/02/13 14:50,138,180,7615,11779,3854,8048,,,,,,,,
01/02/13 14:55,135,182,7591,11808,3856,8105,,,,,,,,
01/02/13 15:00,138,193,7589,11743,3838,8036,,,,,,,,
01/02/13 15:05,137,207,7592,11781,3838,8085,,,,,,,,
01/02/13 15:10,143,216,7613,11819,3824,8097,,,,,,,,
01/02/13 15:15,143,227,7599,11819,3837,8134,,,,,,,,
01/02/13 15:20,143,234,7623,11880,3831,8173,,,,,,,,
01/02/13 15:25,143,245,7562,11897,3833,8263,,,,,,,,
01/02/13 15:30,144,248,7562,11873,3833,8244,,,,,,,,
01/02/13 15:35,145,259,7554,11890,3836,8281,,,,,,,,
01/02/13 15:40,145,253,7634,11870,3833,8172,,,,,,,,
01/02/13 15:45,145,251,7694,11890,3830,8125,,,,,,,,
01/02/13 15:50,145,273,7723,11864,3835,8100,,,,,,,,
01/02/13 15:55,150,280,7714,12032,3858,8307,,,,,,,,
01/02/13 16:00,157,284,7765,12216,3881,8467,,,,,,,,
01/02/13 16:05,164,288,7795,12311,3915,8569,,,,,,,,
01/02/13 16:10,176,298,7839,12498,3936,8743,,,,,,,,
01/02/13 16:15,176,296,7905,12598,3929,8770,,,,,,,,
01/02/13 16:20,176,295,7914,12580,3937,8748,,,,,,,,
01/02/13 16:25,176,299,7925,12676,3932,8833,,,,,,,,
01/02/13 16:30,179,302,8004,12666,3924,8738,,,,,,,,
01/02/13 16:35,184,293,8093,12687,3922,8660,,,,,,,,
01/02/13 16:40,184,283,8141,12663,3925,8580,,,,,,,,
01/02/13 16:45,184,281,8138,12724,3930,8647,,,,,,,,
01/02/13 16:50,184,284,8303,12843,3958,8633,,,,,,,,
01/02/13 16:55,181,292,8383,13094,3967,8820,,,,,,,,
01/02/13 17:00,186,302,8463,13193,3999,8881,,,,,,,,
01/02/13 17:05,191,296,8453,13355,4012,9061,,,,,,,,
01/02/13 17:10,199,291,8569,13514,4044,9129,,,,,,,,
01/02/13 17:15,199,314,8509,13568,4047,9270,,,,,,,,
01/02/13 17:20,199,310,8491,13529,4040,9239,,,,,,,,
01/02/13 17:25,199,310,8651,13562,4051,9122,,,,,,,,
01/02/13 17:30,203,316,8633,13546,4037,9115,,,,,,,,
01/02/13 17:35,207,325,8652,13494,4053,9071,,,,,,,,
01/02/13 17:40,207,343,8676,13506,4036,9059,,,,,,,,
01/02/13 17:45,207,341,8713,13506,4042,9028,,,,,,,,
01/02/13 17:50,207,337,8716,13512,4038,9022,,,,,,,,
01/02/13 17:55,226,347,8742,13629,4007,9092,,,,,,,,
01/02/13 18:00,251,341,8721,13635,3986,9090,,,,,,,,
01/02/13 18:05,273,342,8740,13633,3969,9053,,,,,,,,
01/02/13 18:10,305,342,8661,13613,3945,9090,,,,,,,,
01/02/13 18:15,305,348,8652,13603,3947,9096,,,,,,,,
01/02/13 18:20,305,355,8716,13608,3934,9032,,,,,,,,
01/02/13 18:25,305,355,8702,13582,3946,9032,,,,,,,,
01/02/13 18:30,316,363,8740,13613,3945,9032,,,,,,,,
01/02/13 18:35,327,367,8670,13597,3940,9084,,,,,,,,
01/02/13 18:40,327,375,8723,13590,3939,9032,,,,,,,,
01/02/13 18:45,327,385,8733,13577,3938,9018,,,,,,,,
01/02/13 18:50,327,380,8713,13590,3956,9063,,,,,,,,
01/02/13 18:55,321,382,8711,13595,3956,9073,,,,,,,,
01/02/13 19:00,321,388,8681,13596,3941,9095,,,,,,,,
01/02/13 19:05,322,388,8624,13563,3948,9125,,,,,,,,
01/02/13 19:10,327,382,8619,13599,3944,9157,,,,,,,,
01/02/13 19:15,327,390,8634,13634,3947,9187,,,,,,,,
01/02/13 19:20,327,376,8669,13633,3948,9138,,,,,,,,
01/02/13 19:25,327,372,8654,13618,3948,9135,,,,,,,,
01/02/13 19:30,328,354,8658,13572,3954,9072,,,,,,,,
01/02/13 19:35,329,352,8602,13563,3962,9127,,,,,,,,
01/02/13 19:40,329,340,8602,13569,3959,9117,,,,,,,,
01/02/13 19:45,329,330,8601,13548,3946,9073,,,,,,,,
01/02/13 19:50,329,325,8591,13555,3933,9072,,,,,,,,
01/02/13 19:55,320,318,8499,13542,3831,9043,,,,,,,,
01/02/13 20:00,315,314,8519,13553,3744,8942,,,,,,,,
01/02/13 20:05,312,306,8547,13642,3644,8895,,,,,,,,
01/02/13 20:10,314,303,8510,13603,3572,8819,,,,,,,,
01/02/13 20:15,314,312,8531,13665,3559,8857,,,,,,,,
01/02/13 20:20,314,307,8466,13636,3552,8879,,,,,,,,
01/02/13 20:25,314,299,8507,13629,3558,8828,,,,,,,,
01/02/13 20:30,307,289,8467,13572,3567,8812,,,,,,,,
01/02/13 20:35,303,283,8419,13565,3574,8854,,,,,,,,
01/02/13 20:40,303,279,8400,13619,3578,8927,,,,,,,,
01/02/13 20:45,303,276,8312,13608,3578,9001,,,,,,,,
01/02/13 20:50,303,271,8286,13586,3581,9002,,,,,,,,
01/02/13 20:55,281,263,8294,13314,3542,8676,,,,,,,,
01/02/13 21:00,268,256,8329,13223,3471,8471,,,,,,,,
01/02/13 21:05,255,250,8198,13080,3385,8367,,,,,,,,
01/02/13 21:10,247,242,8190,12926,3340,8168,,,,,,,,
01/02/13 21:15,247,234,8199,12834,3339,8058,,,,,,,,
01/02/13 21:20,247,229,8125,12841,3326,8122,,,,,,,,
01/02/13 21:25,247,222,8110,12857,3335,8155,,,,,,,,
01/02/13 21:30,236,213,8071,12868,3332,8192,,,,,,,,
01/02/13 21:35,228,207,8033,12819,3329,8173,,,,,,,,
01/02/13 21:40,228,198,7907,12874,3329,8346,,,,,,,,
01/02/13 21:45,228,189,7853,12817,3341,8344,,,,,,,,
01/02/13 21:50,228,187,7878,12765,3358,8282,,,,,,,,
01/02/13 21:55,216,180,7813,12082,3328,7664,,,,,,,,
01/02/13 22:00,210,179,7808,11551,3273,7118,,,,,,,,
01/02/13 22:05,204,176,7677,11051,3222,6733,,,,,,,,
01/02/13 22:10,202,175,7593,10542,3180,6302,,,,,,,,
01/02/13 22:15,202,173,7549,10390,3145,6160,,,,,,,,
01/02/13 22:20,202,176,7558,10335,3130,6083,,,,,,,,
01/02/13 22:25,202,165,7505,10345,3133,6139,,,,,,,,
01/02/13 22:30,202,159,7479,10257,3153,6090,,,,,,,,
01/02/13 22:35,202,151,7451,10301,3146,6147,,,,,,,,
01/02/13 22:40,202,144,7398,10241,3144,6131,,,,,,,,
01/02/13 22:45,202,147,7305,10252,3151,6245,,,,,,,,
01/02/13 22:50,202,140,7254,10202,3151,6238,,,,,,,,
01/02/13 22:55,182,132,7303,10014,3140,5984,,,,,,,,
01/02/13 23:00,167,125,7226,9723,3124,5745,,,,,,,,
01/02/13 23:05,154,114,7212,9334,3111,5347,,,,,,,,
01/02/13 23:10,143,108,7219,9074,3080,5044,,,,,,,,
01/02/13 23:15,143,108,7176,8947,3083,4963,,,,,,,,
01/02/13 23:20,143,103,7143,9003,3086,5050,,,,,,,,
01/02/13 23:25,143,100,7099,8965,3089,5055,,,,,,,,
01/02/13 23:30,137,96,7092,8890,3088,4982,,,,,,,,
01/02/13 23:35,133,98,7058,8916,3087,5043,,,,,,,,
01/02/13 23:40,133,96,6978,8944,3077,5141,,,,,,,,
01/02/13 23:45,133,95,6973,8945,3090,5157,,,,,,,,
01/02/13 23:50,133,95,6977,8980,3080,5178,,,,,,,,
01/02/13 23:55,119,91,6971,8601,3078,4801,,,,,,,,
01/03/13 00:00,109,94,6965,8466,3057,4653,,,,,,,,
01/03/13 00:05,101,92,6835,8240,3021,4518,,,,,,,,
01/03/13 00:10,98,94,6891,8056,3011,4270,,,,,,,,
01/03/13 00:15,98,95,6916,7949,2994,4124,,,,,,,,
01/03/13 00:20,98,91,6883,7879,3003,4091,,,,,,,,
01/03/13 00:25,98,87,6857,7895,2997,4124,,,,,,,,
01/03/13 00:30,95,83,6879,7920,2997,4122,,,,,,,,
01/03/13 00:35,93,77,6799,7913,3001,4192,,,,,,,,
01/03/13 00:40,93,74,6762,7922,2995,4230,,,,,,,,
01/03/13 00:45,93,72,6874,7934,2999,4132,,,,,,,,
01/03/13 00:50,93,64,6782,7880,3000,4163,,,,,,,,
01/03/13 00:55,77,59,6825,7835,3007,4076,,,,,,,,
01/03/13 01:00,65,55,6827,7892,3009,4129,,,,,,,,
01/03/13 01:05,54,53,6826,7839,3014,4081,,,,,,,,
01/03/13 01:10,48,46,6804,7840,3012,4094,,,,,,,,
01/03/13 01:15,48,40,6818,7838,3017,4077,,,,,,,,
01/03/13 01:20,48,37,6830,7807,3023,4038,,,,,,,,
01/03/13 01:25,48,36,6858,7817,3026,4022,,,,,,,,
01/03/13 01:30,43,35,6852,7836,3020,4040,,,,,,,,
01/03/13 01:35,40,34,6776,7804,3015,4077,,,,,,,,
01/03/13 01:40,40,31,6742,7821,3016,4126,,,,,,,,
01/03/13 01:45,40,34,6810,7814,3018,4056,,,,,,,,
01/03/13 01:50,40,35,6794,7863,3014,4119,,,,,,,,
01/03/13 01:55,32,34,6810,7910,3021,4133,,,,,,,,
01/03/13 02:00,27,34,6753,7938,3036,4208,,,,,,,,
01/03/13 02:05,22,33,6828,7944,3040,4117,,,,,,,,
01/03/13 02:10,19,32,6851,7911,3051,4045,,,,,,,,
01/03/13 02:15,19,29,6857,7882,3045,3999,,,,,,,,
01/03/13 02:20,19,25,6861,7909,3047,4020,,,,,,,,
01/03/13 02:25,19,23,6915,7916,3046,3970,,,,,,,,
01/03/13 02:30,19,20,6784,7886,3043,4065,,,,,,,,
01/03/13 02:35,19,17,6843,7935,3040,4049,,,,,,,,
01/03/13 02:40,19,17,6934,7949,3045,3977,,,,,,,,
01/03/13 02:45,19,16,6891,7921,3044,3991,,,,,,,,
01/03/13 02:50,19,16,6909,7941,3045,3995,,,,,,,,
01/03/13 02:55,17,13,6900,7981,3047,4065,,,,,,,,
01/03/13 03:00,17,11,6915,8012,3038,4098,,,,,,,,
01/03/13 03:05,17,10,6944,8044,3035,4120,,,,,,,,
01/03/13 03:10,18,10,6998,8112,3038,4162,,,,,,,,
01/03/13 03:15,18,10,6978,8110,3037,4179,,,,,,,,
01/03/13 03:20,18,10,6946,8122,3043,4229,,,,,,,,
01/03/13 03:25,18,10,6924,8090,3032,4209,,,,,,,,
01/03/13 03:30,18,12,7005,8089,3032,4128,,,,,,,,
01/03/13 03:35,18,13,7031,8134,3035,4152,,,,,,,,
01/03/13 03:40,18,14,7071,8169,3035,4147,,,,,,,,
01/03/13 03:45,18,15,7078,8139,3040,4116,,,,,,,,
01/03/13 03:50,18,15,7098,8175,3043,4135,,,,,,,,
01/03/13 03:55,14,17,7146,8364,3103,4339,,,,,,,,
01/03/13 04:00,11,18,7162,8421,3172,4450,,,,,,,,
01/03/13 04:05,9,22,7184,8603,3199,4640,,,,,,,,
01/03/13 04:10,7,23,7177,8741,3270,4858,,,,,,,,
01/03/13 04:15,7,24,7173,8789,3272,4912,,,,,,,,
01/03/13 04:20,7,26,7293,8845,3283,4861,,,,,,,,
01/03/13 04:25,7,26,7314,8845,3283,4841,,,,,,,,
01/03/13 04:30,7,29,7302,8850,3272,4850,,,,,,,,
01/03/13 04:35,7,28,7395,8850,3273,4757,,,,,,,,
01/03/13 04:40,7,30,7402,8867,3271,4767,,,,,,,,
01/03/13 04:45,7,35,7481,8849,3272,4675,,,,,,,,
01/03/13 04:50,7,38,7538,8840,3263,4604,,,,,,,,
01/03/13 04:55,7,42,7560,9246,3338,5067,,,,,,,,
01/03/13 05:00,9,44,7656,9307,3429,5125,,,,,,,,
01/03/13 05:05,10,44,7748,9594,3514,5406,,,,,,,,
01/03/13 05:10,14,41,7761,9662,3623,5566,,,,,,,,
01/03/13 05:15,14,41,7735,9591,3647,5545,,,,,,,,
01/03/13 05:20,14,42,7866,9608,3640,5424,,,,,,,,
01/03/13 05:25,14,40,7922,9593,3655,5367,,,,,,,,
01/03/13 05:30,13,38,7969,9603,3647,5319,,,,,,,,
01/03/13 05:35,13,35,8056,9639,3641,5259,,,,,,,,
01/03/13 05:40,13,33,8060,9615,3667,5256,,,,,,,,
01/03/13 05:45,13,27,8132,10020,3667,5582,,,,,,,,
01/03/13 05:50,13,20,8137,10105,3679,5668,,,,,,,,
01/03/13 05:55,9,17,8233,10678,3760,6224,,,,,,,,
01/03/13 06:00,10,16,8285,11225,3834,6791,,,,,,,,
01/03/13 06:05,12,13,8368,11960,3912,7518,,,,,,,,
01/03/13 06:10,14,9,8434,12682,4020,8279,,,,,,,,
01/03/13 06:15,14,3,8624,12948,4028,8357,,,,,,,,
01/03/13 06:20,14,3,8678,12891,4050,8265,,,,,,,,
01/03/13 06:25,14,2,8709,12921,4057,8271,,,,,,,,
01/03/13 06:30,14,2,8756,12892,4062,8200,,,,,,,,
01/03/13 06:35,14,3,8807,12998,4074,8269,,,,,,,,
01/03/13 06:40,14,1,8827,13029,4048,8252,,,,,,,,
01/03/13 06:45,14,3,8839,13033,4038,8235,,,,,,,,
01/03/13 06:50,14,3,8942,13351,4034,8447,,,,,,,,
01/03/13 06:55,10,5,8908,13419,4070,8586,,,,,,,,
01/03/13 07:00,7,6,9009,13369,4108,8474,,,,,,,,
01/03/13 07:05,4,6,8978,13409,4144,8582,,,,,,,,
01/03/13 07:10,5,9,9034,13554,4168,8698,,,,,,,,
01/03/13 07:15,5,9,9104,13612,4174,8691,,,,,,,,
01/03/13 07:20,5,10,9146,13597,4150,8611,,,,,,,,
01/03/13 07:25,5,12,9158,13598,4182,8633,,,,,,,,
01/03/13 07:30,5,12,9178,13548,4176,8557,,,,,,,,
01/03/13 07:35,5,10,9169,13501,4181,8523,,,,,,,,
01/03/13 07:40,5,10,9170,13563,4183,8585,,,,,,,,
01/03/13 07:45,5,7,9162,13587,4177,8610,,,,,,,,
01/03/13 07:50,5,8,9174,13611,4185,8630,,,,,,,,
01/03/13 07:55,5,8,9182,13728,4185,8739,,,,,,,,
01/03/13 08:00,5,8,9198,13790,4165,8766,,,,,,,,
01/03/13 08:05,5,8,9146,13928,4160,8951,,,,,,,,
01/03/13 08:10,7,8,9099,13902,4173,8984,,,,,,,,
01/03/13 08:15,7,8,9106,13869,4170,8939,,,,,,,,
01/03/13 08:20,7,7,9101,13869,4162,8937,,,,,,,,
01/03/13 08:25,7,6,9091,13817,4163,8895,,,,,,,,
01/03/13 08:30,6,4,9096,13806,4162,8876,,,,,,,,
01/03/13 08:35,6,4,9159,13780,4161,8787,,,,,,,,
01/03/13 08:40,6,4,9144,13818,4156,8835,,,,,,,,
01/03/13 08:45,6,5,9076,13775,4154,8858,,,,,,,,
01/03/13 08:50,6,5,9085,13766,4157,8843,,,,,,,,
01/03/13 08:55,6,5,9032,13755,4155,8882,,,,,,,,
01/03/13 09:00,9,5,9005,13680,4167,8846,,,,,,,,
01/03/13 09:05,11,5,9005,13516,4134,8650,,,,,,,,
01/03/13 09:10,14,6,8991,13417,4139,8571,,,,,,,,
01/03/13 09:15,14,6,8919,13332,4129,8548,,,,,,,,
01/03/13 09:20,14,6,8882,13428,4130,8682,,,,,,,,
01/03/13 09:25,14,5,8821,13373,4118,8675,,,,,,,,
01/03/13 09:30,14,6,8824,13401,4119,8702,,,,,,,,
01/03/13 09:35,14,6,8841,13296,4108,8569,,,,,,,,
01/03/13 09:40,14,6,8816,13288,4127,8604,,,,,,,,
01/03/13 09:45,14,5,8816,13252,4110,8552,,,,,,,,
01/03/13 09:50,14,5,8776,13258,4117,8604,,,,,,,,
01/03/13 09:55,13,5,8794,13087,4110,8373,,,,,,,,
01/03/13 10:00,13,5,8667,13031,4109,8406,,,,,,,,
01/03/13 10:05,13,6,8687,13027,4101,8336,,,,,,,,
01/03/13 10:10,15,6,8634,12936,4093,8253,,,,,,,,
01/03/13 10:15,15,6,8609,12908,4092,8247,,,,,,,,
01/03/13 10:20,15,6,8508,12892,4094,8334,,,,,,,,
01/03/13 10:25,,5,,12897,4086,,,,,,,,,
01/03/13 10:30,15,5,8446,12887,4086,8382,,,,,,,,
01/03/13 10:35,15,6,8422,12862,4081,8378,,,,,,,,
01/03/13 10:40,15,6,8475,12893,4087,8361,,,,,,,,
01/03/13 10:45,15,5,8443,12744,4092,8248,,,,,,,,
01/03/13 10:50,15,7,8362,12890,4082,8467,,,,,,,,
01/03/13 10:55,12,5,8302,12476,4079,8109,,,,,,,,
01/03/13 11:00,10,5,8318,12393,4064,7995,,,,,,,,
01/03/13 11:05,8,5,8277,12306,4044,7929,,,,,,,,
01/03/13 11:10,7,6,8297,12178,4031,7768,,,,,,,,
01/03/13 11:15,7,5,8274,12176,4032,7790,,,,,,,,
01/03/13 11:20,7,5,8288,12169,4034,7771,,,,,,,,
01/03/13 11:25,7,6,8178,12110,4032,7820,,,,,,,,
01/03/13 11:30,7,5,8102,12116,4035,7904,,,,,,,,
01/03/13 11:35,7,4,8192,12111,4029,7803,,,,,,,,
01/03/13 11:40,7,5,8187,12043,4028,7740,,,,,,,,
01/03/13 11:45,7,5,8158,12086,4028,7812,,,,,,,,
01/03/13 11:50,7,4,8107,12022,4033,7803,,,,,,,,
01/03/13 11:55,7,4,8035,11839,4032,7691,,,,,,,,
01/03/13 12:00,7,4,8064,11821,4025,7636,,,,,,,,
01/03/13 12:05,7,4,8029,11878,4024,7726,,,,,,,,
01/03/13 12:10,8,4,7966,11823,4030,7741,,,,,,,,
01/03/13 12:15,8,4,7906,11830,4020,7799,,,,,,,,
01/03/13 12:20,8,5,7889,11841,4031,7839,,,,,,,,
01/03/13 12:25,8,5,7950,11802,4037,7744,,,,,,,,
01/03/13 12:30,8,6,7882,11827,4039,7840,,,,,,,,
01/03/13 12:35,8,8,7891,11829,4019,7816,,,,,,,,
01/03/13 12:40,8,10,7824,11822,4024,7883,,,,,,,,
01/03/13 12:45,8,11,7864,11829,4019,7845,,,,,,,,
01/03/13 12:50,8,7,7842,11878,4026,7919,,,,,,,,
01/03/13 12:55,7,5,7825,11722,4026,7778,,,,,,,,
01/03/13 13:00,7,4,7802,11682,4020,7753,,,,,,,,
01/03/13 13:05,7,3,7791,11709,4020,7792,,,,,,,,
01/03/13 13:10,8,3,7688,11662,4022,7851,,,,,,,,
01/03/13 13:15,8,4,7693,11620,4029,7811,,,,,,,,
01/03/13 13:20,8,4,7748,11668,4021,7796,,,,,,,,
01/03/13 13:25,8,5,7748,11621,4028,7757,,,,,,,,
01/03/13 13:30,8,4,7738,11590,4031,7737,,,,,,,,
01/03/13 13:35,8,4,7676,11603,4033,7815,,,,,,,,
01/03/13 13:40,8,3,7730,11606,4030,7760,,,,,,,,
01/03/13 13:45,8,4,7720,11637,4043,7814,,,,,,,,
01/03/13 13:50,8,4,7691,11599,4030,7793,,,,,,,,
01/03/13 13:55,7,4,7683,11616,4027,7815,,,,,,,,
01/03/13 14:00,7,4,7629,11530,3991,7747,,,,,,,,
01/03/13 14:05,7,4,7597,11504,3976,7738,,,,,,,,
01/03/13 14:10,7,5,7560,11478,3969,7742,,,,,,,,
01/03/13 14:15,7,5,7585,11526,3980,7776,,,,,,,,
01/03/13 14:20,7,5,7573,11463,3969,7715,,,,,,,,
01/03/13 14:25,7,5,7672,11492,3970,7646,,,,,,,,
01/03/13 14:30,7,4,7647,11474,3972,7653,,,,,,,,
01/03/13 14:35,7,5,7607,11428,3976,7653,,,,,,,,
01/03/13 14:40,7,4,7528,11370,3967,7663,,,,,,,,
01/03/13 14:45,7,4,7565,11356,3951,7596,,,,,,,,
01/03/13 14:50,7,4,7567,11399,3949,7635,,,,,,,,
01/03/13 14:55,6,5,7582,11596,3933,7803,,,,,,,,
01/03/13 15:00,6,4,7633,11566,3923,7710,,,,,,,,
01/03/13 15:05,6,5,7621,11548,3937,7719,,,,,,,,
01/03/13 15:10,8,4,7645,11638,3922,7771,,,,,,,,
01/03/13 15:15,8,3,7674,11711,3921,7812,,,,,,,,
01/03/13 15:20,8,3,7713,11647,3919,7707,,,,,,,,
01/03/13 15:25,8,4,7724,11703,3906,7740,,,,,,,,
01/03/13 15:30,8,5,7675,11716,3909,7806,,,,,,,,
01/03/13 15:35,8,5,7817,11694,3917,7649,,,,,,,,
01/03/13 15:40,8,5,7703,11683,3919,7755,,,,,,,,
01/03/13 15:45,8,5,7826,11694,3918,7642,,,,,,,,
01/03/13 15:50,8,6,7835,11720,3920,7662,,,,,,,,
01/03/13 15:55,8,7,7869,11927,3978,7930,,,,,,,,
01/03/13 16:00,9,6,7883,12189,4027,8263,,,,,,,,
01/03/13 16:05,9,7,7967,12487,4078,8566,,,,,,,,
01/03/13 16:10,12,8,8008,12729,4125,8853,,,,,,,,
01/03/13 16:15,12,9,8045,12866,4136,8966,,,,,,,,
01/03/13 16:20,12,9,8078,12942,4148,9022,,,,,,,,
01/03/13 16:25,12,10,8166,12933,4145,8922,,,,,,,,
01/03/13 16:30,12,8,8203,12872,4145,8823,,,,,,,,
01/03/13 16:35,12,9,8204,12827,4153,8784,,,,,,,,
01/03/13 16:40,12,8,8176,12818,4148,8798,,,,,,,,
01/03/13 16:45,12,11,8242,12887,4151,8807,,,,,,,,
01/03/13 16:50,12,8,8269,12864,4145,8748,,,,,,,,
01/03/13 16:55,10,8,8325,13076,4167,8926,,,,,,,,
01/03/13 17:00,10,10,8406,13343,4202,9149,,,,,,,,
01/03/13 17:05,10,10,8489,13314,4219,9053,,,,,,,,
01/03/13 17:10,12,11,8439,13431,4223,9226,,,,,,,,
01/03/13 17:15,12,11,8502,13505,4235,9251,,,,,,,,
01/03/13 17:20,12,11,8603,13547,4221,9182,,,,,,,,
01/03/13 17:25,12,12,8545,13535,4232,9234,,,,,,,,
01/03/13 17:30,12,13,8490,13462,4230,9215,,,,,,,,
01/03/13 17:35,12,15,8498,13485,4225,9227,,,,,,,,
01/03/13 17:40,12,13,8535,13480,4234,9193,,,,,,,,
01/03/13 17:45,12,16,8483,13485,4222,9239,,,,,,,,
01/03/13 17:50,12,16,8487,13477,4226,9233,,,,,,,,
01/03/13 17:55,13,21,8456,13448,4216,9230,,,,,,,,
01/03/13 18:00,16,21,8498,13430,4187,9140,,,,,,,,
01/03/13 18:05,18,24,8476,13396,4166,9111,,,,,,,,
01/03/13 18:10,24,25,8491,13369,4145,9049,,,,,,,,
01/03/13 18:15,24,27,8438,13394,4140,9124,,,,,,,,
01/03/13 18:20,24,24,8432,13405,4138,9132,,,,,,,,
01/03/13 18:25,24,24,8431,13369,4137,9100,,,,,,,,
01/03/13 18:30,24,21,8460,13373,4142,9076,,,,,,,,
01/03/13 18:35,25,20,8485,13320,4140,8996,,,,,,,,
01/03/13 18:40,25,15,8468,13310,4145,9004,,,,,,,,
01/03/13 18:45,25,14,8449,13321,4144,9031,,,,,,,,
01/03/13 18:50,25,14,8349,13311,4140,9117,,,,,,,,
01/03/13 18:55,27,15,8346,13242,4130,9042,,,,,,,,
01/03/13 19:00,30,17,8418,13298,4124,9021,,,,,,,,
01/03/13 19:05,32,15,8317,13253,4114,9064,,,,,,,,
01/03/13 19:10,37,11,8396,13319,4112,9047,,,,,,,,
01/03/13 19:15,37,15,8394,13333,4100,9054,,,,,,,,
01/03/13 19:20,37,16,8374,13260,4108,9010,,,,,,,,
01/03/13 19:25,37,15,8348,13269,4089,9025,,,,,,,,
